sample,event_id,gate,category,loss
7390,8727,12,1,485877823.2
7391,8729,9,1,524354473.6
7391,8730,12,3,5030803098.0
7393,8731,15,1,1006000911.0
7393,8732,52,1,513255906.1
7394,8733,51,3,8249697121.0
7394,8734,21,1,1624871268.0
7395,8735,21,1,785057726.5
7396,8736,21,3,6613654285.0
7400,8737,46,4,14948036345.0
7401,8739,53,1,1316785465.0
7403,8740,21,3,6613654285.0
7406,8741,27,1,1247943521.0
7406,8742,20,4,26234121822.0
7407,8744,29,1,821323293.5
7408,8745,40,4,14853619650.0
7411,8747,6,1,901765476.2
7411,8749,46,4,14948036345.0
7413,8750,10,1,967702737.4
7416,8754,12,3,8126555557.0
7417,8755,2,3,5749773962.0
7418,8756,49,1,953801872.3
7422,8759,20,4,26234121822.0
7422,8758,10,1,1246442221.0
7422,8757,21,4,14948036345.0
7423,8760,12,1,1234797082.0
7426,8761,48,3,8097986358.0
7427,8762,21,1,947222683.7
7428,8763,12,1,800317485.1
7428,8764,37,1,1361850958.0
7429,8765,50,1,795430630.9
7431,8768,10,1,871750367.1
7431,8769,20,3,6613654285.0
7432,8771,10,1,1150117573.0
7432,8770,45,1,1119276599.0
7434,8772,46,4,14948036345.0
7436,8774,58,1,775055478.6
7436,8773,25,1,785057726.5
7437,8775,49,3,6613654285.0
7438,8776,40,4,14853619650.0
7440,8779,46,4,14948036345.0
7441,8780,13,1,1289941312.0
7442,8781,48,3,6613654285.0
7447,8782,36,2,3450533798.0
7448,8783,1,1,834279559.1
7449,8784,1,1,731556062.4
7450,8786,39,2,2424371639.0
7451,8787,22,1,947222683.7
7455,8791,10,1,1368723559.0
7456,8795,9,3,5961674471.0
7456,8794,26,1,1205057041.0
7456,8793,63,2,2733219431.0
7457,8797,46,1,524354473.6
7457,8796,20,3,6613654285.0
7458,8798,12,1,783556907.6
7459,8800,48,1,984473944.2
7460,8801,48,3,8097986358.0
7461,8803,37,1,1361850958.0
7462,8804,49,3,6613654285.0
7465,8805,46,4,14948036345.0
7466,8806,45,1,1119276599.0
7468,8808,21,1,785057726.5
7471,8809,14,3,7188343121.0
7471,8810,12,1,621626472.3
7472,8811,53,2,4224952563.0
7472,8812,12,1,1097918113.0
7472,8813,20,4,26234121822.0
7474,8814,48,3,8097986358.0
7474,8815,27,1,1247943521.0
7477,8817,8,2,2424371639.0
7478,8819,2,1,889997601.1
7479,8820,11,2,2544197467.0
7484,8822,12,1,799099560.7
7485,8823,51,3,3908741013.0
7486,8824,12,1,1153012153.0
7487,8826,1,1,765089123.2
7488,8827,10,1,975469997.8
7489,8829,46,2,3450533798.0
7489,8828,46,2,3450533798.0
7491,8830,27,1,1247943521.0
7492,8833,37,2,3450533798.0
7492,8832,51,3,7548712908.0
7493,8834,51,3,6290759662.0
7494,8835,15,3,8938953132.0
7497,8838,46,2,3450533798.0
7498,8839,22,1,947222683.7
7500,8841,20,2,4661767010.0
7500,8842,51,3,5177262597.0
7502,8844,49,1,774141202.3
7503,8847,1,1,807832153.1
7503,8845,49,3,6613654285.0
7503,8846,39,2,2424371639.0
7504,8848,11,1,1707892880.0
7506,8850,53,2,4224952563.0
7509,8851,37,2,3450533798.0
7509,8852,10,1,1089393837.0
7510,8853,53,2,4224952563.0
7515,8854,32,1,821323293.5
7516,8855,21,3,6613654285.0
7518,8857,63,2,2733219431.0
7519,8859,46,1,524354473.6
7520,8860,53,1,1316785465.0
7520,8861,8,2,2424371639.0
7521,8862,12,1,651227052.6
7525,8863,53,2,4224952563.0
7527,8864,25,1,785057726.5
7528,8865,24,1,785057726.5
7529,8866,37,2,3450533798.0
7529,8867,26,1,1205057041.0
7531,8869,46,1,524354473.6
7532,8870,53,2,4224952563.0
7533,8871,49,1,738063107.1
7533,8872,51,3,11385780374.0
7533,8874,46,2,3450533798.0
7535,8875,12,1,1570333929.0
7536,8876,29,1,821323293.5
7537,8879,53,2,4224952563.0
7538,8882,21,2,4661767010.0
7538,8880,52,1,660787581.9
7538,8881,9,1,524354473.6
7540,8883,18,3,7188343121.0
7540,8884,26,1,1205057041.0
7541,8885,20,3,6613654285.0
7543,8888,21,1,947222683.7
7543,8889,14,1,1166248242.0
7543,8890,49,1,806019077.9
7544,8891,46,4,14948036345.0
7544,8892,21,1,947222683.7
7545,8893,49,3,6613654285.0
7547,8897,46,1,524354473.6
7547,8896,29,1,821323293.5
7547,8895,21,4,14948036345.0
7548,8899,1,1,713966890.5
7549,8903,37,2,3450533798.0
7549,8900,10,1,524354473.6
7549,8902,12,3,8126555557.0
7549,8901,1,1,869133323.4
7550,8904,12,1,915495868.6
7550,8905,58,1,775055478.6
7552,8909,21,4,14948036345.0
7552,8907,8,2,2424371639.0
7552,8906,12,3,8126555557.0
7553,8910,49,3,6613654285.0
7556,8911,21,1,1624871268.0
7556,8912,46,2,3450533798.0
7559,8915,40,4,14853619650.0
7560,8917,62,1,462562513.5
7560,8916,8,2,2424371639.0
7563,8918,39,2,2424371639.0
7564,8919,20,3,6613654285.0
7566,8920,49,1,580923171.9
7567,8923,9,1,524354473.6
7567,8922,49,1,580923171.9
7567,8921,52,1,438058744.7
7569,8924,12,3,8126555557.0
7570,8926,12,1,1150092815.0
7570,8925,50,1,795430630.9
7571,8927,46,1,524354473.6
7571,8928,36,2,3450533798.0
7572,8930,62,2,2733219431.0
7572,8929,12,1,330106775.1
7575,8931,14,1,893805789.7
7576,8932,12,1,2306850673.0
7580,8933,12,1,844710974.8
7582,8935,46,1,524354473.6
7582,8934,49,3,6613654285.0
7583,8940,18,3,7188343121.0
7583,8939,11,2,2544197467.0
7583,8936,9,1,524354473.6
7587,8942,12,1,497081409.6
7588,8944,20,4,26234121822.0
7589,8945,51,3,8208206173.0
7590,8948,1,1,865272043.3
7590,8946,13,3,5030803098.0
7590,8947,53,1,1316785465.0
7592,8950,12,3,8126555557.0
7592,8949,10,1,1225174304.0
7593,8951,15,1,973499175.9
7596,8952,20,2,4661767010.0
7597,8953,49,3,6613654285.0
7598,8954,10,1,905688640.1
7599,8956,6,1,901765476.2
7603,8957,58,1,775055478.6
7604,8958,27,1,1247943521.0
7606,8960,46,1,524354473.6
7612,8963,14,1,839610492.1
7614,8964,6,1,901765476.2
7618,8967,62,1,462562513.5
7618,8966,18,3,7188343121.0
7618,8965,9,3,5961674471.0
7621,8969,46,1,524354473.6
7622,8972,12,1,315110194.1
7622,8970,63,2,2733219431.0
7624,8973,13,1,1289941312.0
7625,8976,9,3,5961674471.0
7625,8974,12,1,1154835600.0
7625,8975,1,1,822218352.9
7626,8977,21,4,14948036345.0
7626,8978,15,1,777907964.3
7626,8979,21,4,14948036345.0
7628,8980,46,2,3450533798.0
7628,8981,12,1,432086495.8
7631,8982,46,1,524354473.6
7633,8984,51,1,545117190.8
7633,8985,22,1,947222683.7
7634,8986,37,2,3450533798.0
7636,8988,46,4,14948036345.0
7636,8987,52,1,599557938.1
7636,8989,13,1,953647683.2
7638,8991,20,2,4661767010.0
7638,8992,13,1,830943717.4
7639,8993,1,1,725440625.8
7642,8994,53,1,1316785465.0
7646,8995,10,1,663100629.8
7647,8997,1,1,789472809.3
7647,8996,49,1,774141202.3
7648,8999,1,1,1068093796.0
7648,9000,6,1,901765476.2
7650,9002,1,1,866915628.4
7653,9003,20,3,6613654285.0
7654,9004,53,1,1316785465.0
7658,9005,6,1,901765476.2
7659,9006,53,2,4224952563.0
7661,9009,12,1,676582654.7
7662,9012,10,1,782009698.0
7662,9011,46,1,524354473.6
7663,9013,37,2,3450533798.0
7664,9015,11,2,2544197467.0
7664,9014,61,2,3611421792.0
7665,9017,53,1,1316785465.0
7665,9018,12,1,820669101.2
7666,9019,46,2,3450533798.0
7667,9020,52,2,4224952563.0
7669,9022,46,2,3450533798.0
7669,9021,21,4,14948036345.0
7670,9025,61,2,3611421792.0
7671,9027,27,1,1247943521.0
7671,9026,58,1,775055478.6
7673,9028,58,1,775055478.6
7673,9030,61,1,462562513.5
7674,9034,49,3,6613654285.0
7674,9033,10,1,600738481.6
7674,9035,61,2,3611421792.0
7675,9036,14,1,940017645.8
7675,9037,29,1,821323293.5
7676,9038,12,1,535944900.3
7676,9039,1,3,5749773962.0
7677,9040,20,2,4661767010.0
7678,9042,1,3,5749773962.0
7678,9041,52,2,4224952563.0
7682,9044,15,1,657096731.6
7682,9043,27,1,1247943521.0
7684,9049,8,2,2424371639.0
7684,9048,14,1,1010797706.0
7685,9050,8,2,2424371639.0
7687,9052,1,1,796662760.4
7687,9053,48,3,8097986358.0
7689,9055,2,3,5749773962.0
7691,9056,11,3,8126555557.0
7692,9057,20,3,6613654285.0
7695,9058,49,1,385053712.8
7697,9059,1,1,857067427.3
7699,9060,27,1,1247943521.0
7699,9061,21,4,14948036345.0
7701,9062,52,2,4224952563.0
7703,9064,40,4,14853619650.0
7704,9065,14,1,1111710392.0
7706,9066,58,1,775055478.6
7706,9067,12,1,829971893.4
7708,9068,22,1,947222683.7
7708,9070,46,1,524354473.6
7709,9071,61,2,3611421792.0
7709,9072,12,1,663035655.9
7711,9073,14,1,1289941312.0
7711,9074,18,3,7188343121.0
7711,9075,12,1,2519884873.0
7713,9076,20,2,4661767010.0
7713,9077,21,3,6613654285.0
7714,9078,29,1,821323293.5
7715,9081,52,1,607597920.3
7716,9082,8,2,2424371639.0
7722,9085,20,4,26234121822.0
7723,9086,37,2,3450533798.0
7726,9087,12,1,686822762.2
7727,9089,37,2,3450533798.0
7727,9090,49,3,6613654285.0
7728,9091,1,1,822449382.0
7728,9092,11,2,2544197467.0
7729,9093,2,3,5749773962.0
7730,9095,63,2,2733219431.0
7732,9096,14,1,1289941312.0
7733,9099,6,1,901765476.2
7733,9098,8,2,2424371639.0
7733,9097,12,1,873399610.8
7734,9101,9,3,5961674471.0
7734,9102,12,3,8126555557.0
7734,9100,20,3,6613654285.0
7736,9104,13,1,599855163.3
7736,9103,52,1,502556060.7
7737,9105,18,3,7188343121.0
7737,9106,2,3,5749773962.0
7737,9107,12,1,420506114.2
7739,9108,1,1,814602267.1
7739,9109,2,1,907308003.1
7739,9110,9,3,5961674471.0
7740,9111,12,3,8126555557.0
7741,9112,63,2,2733219431.0
7742,9114,12,1,1122296792.0
7742,9113,8,2,2424371639.0
7744,9118,46,2,3450533798.0
7744,9116,20,2,4661767010.0
7744,9117,27,1,1247943521.0
7744,9115,14,1,1201945420.0
7745,9119,36,2,3450533798.0
7746,9120,9,3,5961674471.0
7749,9122,14,3,7188343121.0
7750,9123,12,1,636117685.3
7751,9124,12,1,601071037.3
7752,9126,5,1,1177511664.0
7754,9127,36,1,1361850958.0
7754,9128,12,1,421273829.4
7758,9130,13,1,1128262515.0
7759,9131,51,3,8832675629.0
7762,9134,46,2,3450533798.0
7762,9135,20,3,6613654285.0
7765,9137,14,1,877049649.4
7768,9139,15,1,733163717.8
7768,9138,53,1,1316785465.0
7769,9140,39,2,2424371639.0
7769,9141,13,1,946148412.3
7770,9142,2,3,5749773962.0
7771,9143,62,1,462562513.5
7773,9144,17,3,7188343121.0
7774,9145,49,1,580923171.9
7775,9146,52,1,332511038.8
7777,9148,25,1,785057726.5
7779,9149,14,1,960184101.3
7779,9151,39,2,2424371639.0
7779,9150,12,1,813250835.8
7780,9152,12,1,373217701.9
7781,9153,8,2,2424371639.0
7782,9157,12,1,934384383.0
7782,9158,51,3,6222038356.0
7782,9155,60,2,3611421792.0
7782,9156,15,1,880337367.4
7785,9160,10,1,1033281836.0
7786,9161,15,3,8938953132.0
7786,9162,12,3,8126555557.0
7787,9163,40,4,14853619650.0
7790,9165,22,1,947222683.7
7790,9166,18,3,7188343121.0
7792,9168,8,2,2424371639.0
7792,9169,12,3,8126555557.0
7794,9171,14,1,941113460.1
7796,9172,6,1,901765476.2
7799,9176,20,4,26234121822.0
7799,9175,13,1,1289941312.0
7800,9177,2,3,5749773962.0
7801,9179,13,1,1078281139.0
7802,9181,50,1,795430630.9
7803,9182,58,1,775055478.6
7804,9185,12,1,683478228.7
7805,9187,25,1,785057726.5
7805,9186,10,1,1167836559.0
7805,9188,2,1,953620649.9
7806,9189,12,1,240189978.1
7807,9190,13,1,1104208407.0
7809,9191,20,4,26234121822.0
7809,9192,61,2,3611421792.0
7810,9193,2,1,943815082.5
7810,9194,45,1,1119276599.0
7811,9196,12,1,733120170.2
7811,9198,25,1,785057726.5
7813,9199,48,1,775606128.4
7815,9200,21,1,1624871268.0
7817,9201,1,3,5749773962.0
7818,9205,2,1,953024836.3
7818,9204,46,4,14948036345.0
7819,9206,3,1,1130099880.0
7820,9207,45,1,1119276599.0
7825,9208,52,1,575638466.9
7826,9209,11,1,1517899162.0
7826,9210,10,1,601800194.4
7829,9211,46,2,3450533798.0
7829,9212,49,1,1264525655.0
7829,9213,51,3,6838028986.0
7830,9214,10,1,719161956.8
7830,9215,6,1,901765476.2
7831,9218,49,1,644829102.5
7831,9216,12,1,293467946.4
7833,9220,1,1,790532239.2
7834,9222,49,1,1151590221.0
7834,9224,1,1,684151756.0
7835,9226,1,1,829415890.3
7835,9227,1,1,1014806622.0
7836,9230,10,1,999026187.4
7836,9229,15,1,1073888635.0
7837,9233,12,1,791835436.8
7837,9232,10,1,1107568868.0
7837,9234,50,1,795430630.9
7839,9236,10,1,656829110.3
7841,9238,21,4,14948036345.0
7842,9239,37,1,1361850958.0
7843,9240,17,3,7188343121.0
7844,9241,25,1,785057726.5
7845,9243,11,1,1436918796.0
7847,9244,52,1,615613606.0
7848,9246,14,1,1016327322.0
7850,9248,9,3,5961674471.0
7850,9247,51,3,4346079895.0
7852,9250,51,3,10960743060.0
7853,9251,21,3,6613654285.0
7855,9253,14,1,615401403.9
7856,9254,61,2,3611421792.0
7857,9257,15,1,1225265461.0
7857,9256,12,1,690202610.2
7858,9258,13,3,5030803098.0
7858,9260,20,4,26234121822.0
7858,9259,39,2,2424371639.0
7859,9261,52,1,1316785465.0
7860,9262,46,4,14948036345.0
7861,9263,1,1,785026842.8
7863,9265,24,1,785057726.5
7863,9264,1,1,757892233.1
7864,9266,12,3,8126555557.0
7864,9268,14,3,8938953132.0
7864,9267,12,1,1157697576.0
7868,9269,48,3,8097986358.0
7868,9270,36,1,1361850958.0
7870,9272,6,1,901765476.2
7870,9273,8,2,2424371639.0
7870,9275,12,1,803521418.3
7870,9274,21,1,1624871268.0
7871,9276,12,1,686822762.2
7873,9277,63,2,2733219431.0
7875,9279,53,2,4224952563.0
7875,9280,14,3,5030803098.0
7876,9281,46,4,14948036345.0
7877,9283,46,2,3450533798.0
7877,9282,32,1,821323293.5
7879,9285,2,1,1193904066.0
7880,9286,37,2,3450533798.0
7882,9289,37,2,3450533798.0
7883,9290,46,4,14948036345.0
7885,9291,8,2,2424371639.0
7886,9293,9,3,5961674471.0
7886,9292,37,1,1361850958.0
7887,9294,58,1,775055478.6
7887,9295,21,1,1624871268.0
7888,9296,12,3,5030803098.0
7889,9298,13,3,5030803098.0
7889,9299,12,3,8126555557.0
7889,9297,11,2,2544197467.0
7890,9300,51,3,4761015097.0
7891,9301,20,4,26234121822.0
7892,9302,50,3,6779659696.0
7893,9303,37,1,1361850958.0
7895,9305,21,1,1624871268.0
7903,9309,14,1,877664606.0
7904,9310,12,1,523618956.4
7904,9311,14,1,988317934.9
7906,9312,9,3,5961674471.0
7907,9313,62,2,2733219431.0
7907,9314,1,1,697182885.0
7909,9316,50,1,795430630.9
7910,9318,14,3,5030803098.0
7910,9319,6,1,901765476.2
7911,9320,63,2,2733219431.0
7913,9322,6,1,901765476.2
7913,9321,46,2,3450533798.0
7916,9323,48,3,8097986358.0
7919,9325,12,1,1553822158.0
7921,9326,21,4,26234121822.0
7926,9329,49,1,780595652.2
7926,9328,61,2,3611421792.0
7926,9327,32,1,821323293.5
7927,9330,46,1,524354473.6
7928,9331,21,4,14948036345.0
7929,9332,27,1,1247943521.0
7930,9333,6,1,901765476.2
7932,9336,46,1,524354473.6
7934,9337,37,2,3450533798.0
7936,9340,12,1,314330506.3
7936,9341,46,4,14948036345.0
7939,9342,29,1,821323293.5
7941,9343,49,1,493456379.0
7945,9346,11,2,2544197467.0
7946,9347,51,3,6899246051.0
7947,9348,12,1,793782001.1
7949,9349,12,1,470582201.2
7950,9352,49,1,1024588162.0
7950,9350,14,3,8938953132.0
7950,9351,6,1,901765476.2
7952,9353,51,3,9079647446.0
7952,9354,12,1,1685020896.0
7953,9357,8,2,2424371639.0
7953,9356,11,2,2544197467.0
7953,9355,51,3,9761579866.0
7954,9358,32,1,821323293.5
7954,9360,1,1,820089989.0
7955,9361,13,1,1171605719.0
7956,9362,37,2,3450533798.0
7956,9364,18,3,7188343121.0
7956,9365,49,1,749188613.5
7957,9366,20,4,26234121822.0
7960,9371,1,1,659096728.7
7960,9370,48,3,8097986358.0
7961,9372,25,1,785057726.5
7961,9373,12,1,984492170.6
7962,9374,9,1,524354473.6
7964,9377,49,1,795430630.9
7964,9375,63,2,2733219431.0
7964,9376,14,1,818463839.9
7966,9378,20,4,26234121822.0
7967,9379,39,2,2424371639.0
7971,9380,37,1,1361850958.0
7971,9381,58,1,775055478.6
7972,9383,46,1,524354473.6
7973,9385,21,4,26234121822.0
7973,9386,52,2,4224952563.0
7975,9387,13,3,5030803098.0
7978,9389,21,4,26234121822.0
7979,9390,1,1,940289355.8
7981,9393,1,1,782716771.5
7981,9392,9,1,524354473.6
7982,9394,1,1,627906758.3
7982,9398,39,2,2424371639.0
7982,9397,14,1,966339197.3
7982,9396,46,4,14948036345.0
7982,9395,11,2,2544197467.0
7983,9399,12,1,1466145740.0
7984,9400,12,1,919187506.8
7985,9402,11,2,2544197467.0
7985,9401,46,2,3450533798.0
7987,9403,2,1,985111771.4
7988,9404,12,1,589526914.3
7989,9406,21,4,14948036345.0
7989,9407,12,1,1397785254.0
7990,9408,51,3,11231707442.0
7991,9409,62,1,462562513.5
7992,9413,14,1,1289941312.0
7992,9411,10,1,1023485918.0
7993,9414,12,1,2340686684.0
7995,9416,22,1,947222683.7
7995,9415,46,2,3450533798.0
7996,9417,46,4,14948036345.0
7997,9418,49,1,619321084.4
7998,9419,12,1,667803444.1
7998,9420,51,3,14638675764.0
7998,9421,20,3,6613654285.0
8000,9422,63,2,2733219431.0
8001,9423,14,1,1289941312.0
8001,9424,49,3,6613654285.0
8003,9426,13,3,5030803098.0
8003,9425,14,1,862271424.2
8003,9427,8,2,2424371639.0
8004,9428,37,1,1361850958.0
8005,9429,27,1,1247943521.0
8006,9431,56,1,1316785465.0
8007,9432,48,3,8097986358.0
8008,9434,39,2,2424371639.0
8008,9435,14,3,5030803098.0
8008,9436,10,1,1111187048.0
8016,9439,13,1,983380401.8
8018,9441,15,1,827168369.6
8018,9440,20,3,6613654285.0
8019,9442,20,4,26234121822.0
8023,9444,9,3,5961674471.0
8026,9445,12,1,872241682.2
8026,9446,13,1,1289941312.0
8028,9449,61,2,3611421792.0
8028,9448,48,1,665762424.5
8033,9453,62,1,462562513.5
8038,9454,2,1,968112977.4
8040,9455,63,2,2733219431.0
8041,9457,14,3,5030803098.0
8043,9459,51,3,6713297663.0
8049,9460,37,1,1361850958.0
8050,9462,51,1,544166758.7
8050,9461,8,2,2424371639.0
8051,9463,10,1,1444559509.0
8054,9466,14,1,755626583.7
8055,9467,13,1,1289941312.0
8056,9469,14,3,8938953132.0
8057,9470,12,1,1289941312.0
8058,9471,49,1,1444882543.0
8059,9473,46,2,3450533798.0
8061,9474,48,1,482154765.2
8062,9475,27,1,1247943521.0
8063,9476,18,3,7188343121.0
8064,9478,51,3,6351613032.0
8067,9479,14,1,913967875.5
8069,9480,9,3,5961674471.0
8070,9482,49,1,1420466956.0
8072,9484,12,1,659765357.7
8075,9485,46,2,3450533798.0
8076,9487,12,3,8126555557.0
8077,9490,9,1,524354473.6
8077,9489,1,1,1053586252.0
8078,9491,15,1,1037812410.0
8079,9492,60,2,3611421792.0
8081,9493,61,2,3611421792.0
8083,9494,2,3,5749773962.0
8083,9495,1,1,699886587.3
8083,9496,14,1,888061589.2
8086,9497,20,4,26234121822.0
8087,9498,14,3,5030803098.0
8089,9501,2,1,1049990012.0
8089,9500,20,3,6613654285.0
8090,9503,25,1,785057726.5
8091,9504,21,2,4661767010.0
8094,9506,12,3,8126555557.0
8094,9505,12,1,517892253.1
8095,9507,4,3,5749773962.0
8096,9509,12,1,418768998.7
8096,9508,51,3,10500861655.0
8101,9511,46,2,3450533798.0
8103,9512,2,1,899485513.9
8104,9514,22,1,947222683.7
8105,9516,37,1,1361850958.0
8106,9517,1,1,725440625.8
8108,9518,11,2,2544197467.0
8109,9520,58,1,775055478.6
8109,9519,45,1,1119276599.0
8110,9521,51,3,8754351753.0
8111,9522,52,2,4224952563.0
8112,9523,48,3,8097986358.0
8115,9525,46,1,524354473.6
8116,9527,48,3,8097986358.0
8116,9526,53,2,4224952563.0
8117,9528,1,1,979483319.4
8117,9529,53,1,1316785465.0
8118,9531,13,3,8938953132.0
8118,9532,12,1,692302098.7
8123,9533,32,1,821323293.5
8126,9535,14,1,1289941312.0
8126,9534,5,1,1068982497.0
8127,9536,48,1,541689737.2
8130,9538,21,1,1624871268.0
8130,9539,14,3,8938953132.0
8133,9540,21,4,14948036345.0
8134,9543,62,2,2733219431.0
8134,9545,6,1,901765476.2
8134,9546,37,2,3450533798.0
8137,9551,48,1,1060740366.0
8141,9552,46,2,3450533798.0
8141,9553,48,3,8097986358.0
8142,9554,18,3,7188343121.0
8144,9555,15,1,790991536.8
8147,9558,12,1,429037444.4
8148,9559,1,1,1045898857.0
8151,9560,62,1,462562513.5
8151,9561,18,3,7188343121.0
8151,9562,26,1,1205057041.0
8151,9563,12,1,532018619.1
8154,9565,49,1,580923171.9
8154,9566,12,1,1001525057.0
8154,9567,46,1,524354473.6
8155,9568,39,2,2424371639.0
8155,9569,1,1,757892233.1
8156,9570,14,1,852347488.5
8156,9571,37,1,1361850958.0
8157,9572,20,4,26234121822.0
8158,9576,20,4,26234121822.0
8158,9575,62,1,462562513.5
8158,9573,15,3,8938953132.0
8158,9574,50,1,795430630.9
8159,9577,37,1,1361850958.0
8161,9579,63,2,2733219431.0
8163,9581,12,1,1253611613.0
8163,9580,10,1,582452800.2
8163,9582,13,3,5030803098.0
8164,9583,51,3,5272672643.0
8164,9584,49,1,681615807.3
8165,9585,10,1,754439572.7
8165,9586,2,1,1049240131.0
8168,9587,2,1,1149850253.0
8168,9588,52,2,4224952563.0
8168,9589,46,4,14948036345.0
8169,9590,18,3,7188343121.0
8169,9592,12,1,305441243.8
8169,9593,15,3,8938953132.0
8170,9596,52,1,758354211.3
8170,9597,1,1,830018059.7
8171,9600,10,1,600738481.6
8171,9599,29,1,821323293.5
8171,9598,12,1,882244024.7
8172,9601,2,1,1323398953.0
8172,9602,26,1,1205057041.0
8174,9604,1,1,701473292.8
8174,9605,27,1,1247943521.0
8175,9606,1,1,775765173.9
8176,9607,9,3,5961674471.0
8179,9609,63,2,2733219431.0
8179,9610,1,1,840999944.7
8180,9611,12,1,827135967.1
8181,9613,58,1,775055478.6
8182,9614,2,1,916523876.6
8186,9615,15,3,8938953132.0
8187,9618,13,1,1213305235.0
8187,9617,21,4,14948036345.0
8188,9620,52,1,433442412.8
8188,9619,29,1,821323293.5
8189,9621,13,1,930498644.2
8190,9623,1,1,696511813.8
8190,9622,12,3,8126555557.0
8194,9627,32,1,821323293.5
8195,9628,62,1,462562513.5
8196,9631,26,1,1205057041.0
8197,9632,6,1,901765476.2
8197,9633,10,1,787554943.3
8198,9634,15,1,684876577.1
8199,9635,12,1,657462323.6
8200,9636,37,1,1361850958.0
8201,9638,37,1,1361850958.0
8202,9639,3,3,5749773962.0
8202,9640,14,1,832377009.4
8203,9641,62,2,2733219431.0
8204,9642,12,1,937705804.5
8209,9645,20,2,4661767010.0
8209,9643,51,3,6266881314.0
8210,9646,61,2,3611421792.0
8211,9648,63,2,2733219431.0
8212,9649,20,4,26234121822.0
8213,9651,2,1,899494435.0
8213,9650,52,1,739434583.8
8215,9653,21,1,947222683.7
8216,9657,14,1,1060032261.0
8216,9656,49,3,6613654285.0
8217,9659,53,2,4224952563.0
8219,9661,51,3,8244076175.0
8220,9662,15,1,903686985.6
8223,9663,51,3,7827528102.0
8225,9664,8,2,2424371639.0
8226,9665,61,1,462562513.5
8226,9666,49,1,773420209.0
8227,9667,16,1,827168369.6
8230,9670,52,1,672221167.4
8230,9669,48,1,1125019253.0
8231,9672,12,1,638543150.1
8232,9673,46,1,524354473.6
8233,9675,12,1,675533262.3
8233,9674,1,1,976000646.5
8234,9676,53,1,1316785465.0
8234,9677,51,3,5522762419.0
8235,9678,14,1,809770280.0
8236,9680,51,3,11340194280.0
8238,9682,20,2,4661767010.0
8238,9683,12,1,1289941312.0
8238,9684,26,1,1205057041.0
8239,9685,49,1,1119247943.0
8240,9687,24,1,785057726.5
8240,9686,12,1,420506114.2
8242,9688,6,1,901765476.2
8242,9689,8,2,2424371639.0
8243,9690,22,1,947222683.7
8244,9691,10,1,814290746.8
8245,9692,12,3,8126555557.0
8245,9693,46,2,3450533798.0
8245,9694,61,1,462562513.5
8246,9695,37,2,3450533798.0
8246,9696,21,1,1624871268.0
8246,9697,14,1,920935800.1
8247,9698,48,3,8097986358.0
8248,9699,49,1,1266965602.0
8249,9700,61,2,3611421792.0
8250,9701,10,1,1118377337.0
8251,9702,10,1,573473280.7
8251,9703,20,3,6613654285.0
8251,9704,15,3,8938953132.0
8252,9705,27,1,1247943521.0
8252,9706,12,3,8126555557.0
8253,9707,46,1,524354473.6
8255,9708,1,1,738659889.3
8255,9709,1,3,5749773962.0
8256,9710,2,1,1068779220.0
8256,9711,48,3,8097986358.0
8257,9712,50,1,795430630.9
8259,9714,37,1,1361850958.0
8263,9715,12,3,8126555557.0
8264,9716,53,1,1316785465.0
8264,9717,37,2,3450533798.0
8265,9719,1,3,5749773962.0
8265,9721,11,1,640603673.8
8265,9720,14,3,7188343121.0
8265,9718,51,3,6316011429.0
8266,9722,52,1,580173248.9
8266,9724,15,1,1087331378.0
8269,9726,13,1,1289941312.0
8271,9729,12,1,1130855964.0
8271,9727,46,2,3450533798.0
8273,9730,2,1,948324923.1
8277,9732,26,1,1205057041.0
8277,9733,52,1,644029214.3
8279,9734,49,3,6613654285.0
8281,9736,15,3,8938953132.0
8282,9738,12,1,1016163045.0
8282,9739,14,3,8938953132.0
8283,9742,20,3,6613654285.0
8285,9744,6,1,901765476.2
8285,9743,52,1,621807229.0
8285,9745,17,3,7188343121.0
8288,9748,52,1,612576426.5
8288,9747,22,1,947222683.7
8291,9749,12,3,8126555557.0
8292,9752,18,3,7188343121.0
8296,9754,1,1,701473292.8
8296,9753,52,1,660766266.0
8298,9755,21,1,785057726.5
8299,9756,39,2,2424371639.0
8302,9759,9,3,5961674471.0
8302,9761,1,1,798095798.9
8302,9760,52,1,612576426.5
8306,9762,49,1,1225788345.0
8309,9763,14,3,8938953132.0
8311,9764,13,1,602869547.1
8311,9765,49,1,599390968.3
8312,9767,12,1,532080825.9
8312,9766,9,1,524354473.6
8315,9769,39,2,2424371639.0
8315,9770,48,3,8097986358.0
8318,9772,51,3,6391816085.0
8322,9774,12,3,8126555557.0
8322,9775,1,1,852850853.5
8322,9776,1,1,839861503.9
8323,9777,20,3,6613654285.0
8324,9778,9,3,5961674471.0
8327,9779,12,1,470895858.5
8328,9781,11,2,2544197467.0
8328,9780,27,1,1247943521.0
8330,9782,27,1,1247943521.0
8330,9783,50,1,795430630.9
8331,9784,14,1,937643625.4
8331,9785,53,1,1316785465.0
8332,9787,50,3,2842809070.0
8333,9788,1,1,902280811.0
8334,9789,12,1,400467687.6
8336,9790,2,1,802332669.8
8337,9791,8,2,2424371639.0
8337,9792,10,1,1107568868.0
8338,9793,39,2,2424371639.0
8339,9794,21,1,947222683.7
